Ticker,Date,Volume
ibm,2022-09-30 00:00:00-04:00,4
ibm,2022-10-31 00:00:00-04:00,5
ibm,2022-11-30 00:00:00-05:00,4
ibm,2022-12-31 00:00:00-05:00,4
ibm,2023-01-31 00:00:00-05:00,5
ibm,2023-02-28 00:00:00-05:00,4
ibm,2023-03-31 00:00:00-04:00,6
ibm,2023-04-30 00:00:00-04:00,4
ibm,2023-05-31 00:00:00-04:00,4
ibm,2023-06-30 00:00:00-04:00,4
infy,2018-06-30 00:00:00-04:00,12
infy,2018-07-31 00:00:00-04:00,14
infy,2018-08-31 00:00:00-04:00,8
infy,2018-09-30 00:00:00-04:00,9
infy,2018-10-31 00:00:00-04:00,13
infy,2018-11-30 00:00:00-05:00,7
infy,2018-12-31 00:00:00-05:00,10
infy,2019-01-31 00:00:00-05:00,12
infy,2019-02-28 00:00:00-05:00,7
infy,2019-03-31 00:00:00-04:00,7
infy,2019-04-30 00:00:00-04:00,12
infy,2019-05-31 00:00:00-04:00,13
infy,2019-06-30 00:00:00-04:00,8
infy,2019-07-31 00:00:00-04:00,12
infy,2019-08-31 00:00:00-04:00,9
infy,2019-09-30 00:00:00-04:00,12
infy,2019-10-31 00:00:00-04:00,24
infy,2019-11-30 00:00:00-05:00,13
infy,2019-12-31 00:00:00-05:00,8
infy,2020-01-31 00:00:00-05:00,16
infy,2020-02-29 00:00:00-05:00,12
infy,2020-03-31 00:00:00-04:00,20
infy,2020-04-30 00:00:00-04:00,11
infy,2020-05-31 00:00:00-04:00,10
infy,2020-06-30 00:00:00-04:00,10
infy,2020-07-31 00:00:00-04:00,14
infy,2020-08-31 00:00:00-04:00,8
infy,2020-09-30 00:00:00-04:00,8
infy,2020-10-31 00:00:00-04:00,13
infy,2020-11-30 00:00:00-05:00,7
infy,2020-12-31 00:00:00-05:00,8
infy,2021-01-31 00:00:00-05:00,10
infy,2021-02-28 00:00:00-05:00,8
infy,2021-03-31 00:00:00-04:00,9
infy,2021-04-30 00:00:00-04:00,7
infy,2021-05-31 00:00:00-04:00,5
infy,2021-06-30 00:00:00-04:00,7
infy,2021-07-31 00:00:00-04:00,6
infy,2021-08-31 00:00:00-04:00,5
infy,2021-09-30 00:00:00-04:00,6
infy,2021-10-31 00:00:00-04:00,10
infy,2021-11-30 00:00:00-05:00,6
infy,2021-12-31 00:00:00-05:00,5
infy,2022-01-31 00:00:00-05:00,12
infy,2022-02-28 00:00:00-05:00,11
infy,2022-03-31 00:00:00-04:00,10
infy,2022-04-30 00:00:00-04:00,13
infy,2022-05-31 00:00:00-04:00,11
infy,2022-06-30 00:00:00-04:00,9
infy,2022-07-31 00:00:00-04:00,10
infy,2022-08-31 00:00:00-04:00,6
infy,2022-09-30 00:00:00-04:00,12
infy,2022-10-31 00:00:00-04:00,10
infy,2022-11-30 00:00:00-05:00,6
infy,2022-12-31 00:00:00-05:00,8
infy,2023-01-31 00:00:00-05:00,8
infy,2023-02-28 00:00:00-05:00,8
infy,2023-03-31 00:00:00-04:00,9
infy,2023-04-30 00:00:00-04:00,14
infy,2023-05-31 00:00:00-04:00,10
infy,2023-06-30 00:00:00-04:00,9
intc,2018-06-30 00:00:00-04:00,34
intc,2018-07-31 00:00:00-04:00,23
intc,2018-08-31 00:00:00-04:00,22
intc,2018-09-30 00:00:00-04:00,24
intc,2018-10-31 00:00:00-04:00,34
intc,2018-11-30 00:00:00-05:00,26
intc,2018-12-31 00:00:00-05:00,30
intc,2019-01-31 00:00:00-05:00,30
intc,2019-02-28 00:00:00-05:00,22
intc,2019-03-31 00:00:00-04:00,21
intc,2019-04-30 00:00:00-04:00,22
intc,2019-05-31 00:00:00-04:00,29
intc,2019-06-30 00:00:00-04:00,21
intc,2019-07-31 00:00:00-04:00,20
intc,2019-08-31 00:00:00-04:00,24
intc,2019-09-30 00:00:00-04:00,19
intc,2019-10-31 00:00:00-04:00,19
intc,2019-11-30 00:00:00-05:00,16
intc,2019-12-31 00:00:00-05:00,20
intc,2020-01-31 00:00:00-05:00,25
intc,2020-02-29 00:00:00-05:00,23
intc,2020-03-31 00:00:00-04:00,44
intc,2020-04-30 00:00:00-04:00,29
intc,2020-05-31 00:00:00-04:00,20
intc,2020-06-30 00:00:00-04:00,26
intc,2020-07-31 00:00:00-04:00,37
intc,2020-08-31 00:00:00-04:00,32
intc,2020-09-30 00:00:00-04:00,32
intc,2020-10-31 00:00:00-04:00,34
intc,2020-11-30 00:00:00-05:00,34
intc,2020-12-31 00:00:00-05:00,40
intc,2021-01-31 00:00:00-05:00,51
intc,2021-02-28 00:00:00-05:00,27
intc,2021-03-31 00:00:00-04:00,34
intc,2021-04-30 00:00:00-04:00,31
intc,2021-05-31 00:00:00-04:00,25
intc,2021-06-30 00:00:00-04:00,23
intc,2021-07-31 00:00:00-04:00,25
intc,2021-08-31 00:00:00-04:00,18
intc,2021-09-30 00:00:00-04:00,20
intc,2021-10-31 00:00:00-04:00,32
intc,2021-11-30 00:00:00-05:00,29
intc,2021-12-31 00:00:00-05:00,32
intc,2022-01-31 00:00:00-05:00,45
intc,2022-02-28 00:00:00-05:00,40
intc,2022-03-31 00:00:00-04:00,37
intc,2022-04-30 00:00:00-04:00,32
intc,2022-05-31 00:00:00-04:00,37
intc,2022-06-30 00:00:00-04:00,37
intc,2022-07-31 00:00:00-04:00,40
intc,2022-08-31 00:00:00-04:00,39
intc,2022-09-30 00:00:00-04:00,42
intc,2022-10-31 00:00:00-04:00,47
intc,2022-11-30 00:00:00-05:00,38
intc,2022-12-31 00:00:00-05:00,36
intc,2023-01-31 00:00:00-05:00,42
intc,2023-02-28 00:00:00-05:00,46
intc,2023-03-31 00:00:00-04:00,52
intc,2023-04-30 00:00:00-04:00,38
intc,2023-05-31 00:00:00-04:00,44
intc,2023-06-30 00:00:00-04:00,45
intu,2018-06-30 00:00:00-04:00,2
intu,2018-07-31 00:00:00-04:00,1
intu,2018-08-31 00:00:00-04:00,1
intu,2018-09-30 00:00:00-04:00,2
intu,2018-10-31 00:00:00-04:00,2
intu,2018-11-30 00:00:00-05:00,2
intu,2018-12-31 00:00:00-05:00,2
intu,2019-01-31 00:00:00-05:00,1
intu,2019-02-28 00:00:00-05:00,2
intu,2019-03-31 00:00:00-04:00,1
intu,2019-04-30 00:00:00-04:00,2
intu,2019-05-31 00:00:00-04:00,1
intu,2019-06-30 00:00:00-04:00,1
intu,2019-07-31 00:00:00-04:00,1
intu,2019-08-31 00:00:00-04:00,1
intu,2019-09-30 00:00:00-04:00,1
intu,2019-10-31 00:00:00-04:00,1
intu,2019-11-30 00:00:00-05:00,2
intu,2019-12-31 00:00:00-05:00,1
intu,2020-01-31 00:00:00-05:00,1
intu,2020-02-29 00:00:00-05:00,1
intu,2020-03-31 00:00:00-04:00,2
intu,2020-04-30 00:00:00-04:00,1
intu,2020-05-31 00:00:00-04:00,1
intu,2020-06-30 00:00:00-04:00,1
intu,2020-07-31 00:00:00-04:00,1
intu,2020-08-31 00:00:00-04:00,1
intu,2020-09-30 00:00:00-04:00,1
intu,2020-10-31 00:00:00-04:00,1
intu,2020-11-30 00:00:00-05:00,1
intu,2020-12-31 00:00:00-05:00,1
intu,2021-01-31 00:00:00-05:00,1
intu,2021-02-28 00:00:00-05:00,1
intu,2021-03-31 00:00:00-04:00,2
intu,2021-04-30 00:00:00-04:00,1
intu,2021-05-31 00:00:00-04:00,1
intu,2021-06-30 00:00:00-04:00,1
intu,2021-07-31 00:00:00-04:00,1
intu,2021-08-31 00:00:00-04:00,1
intu,2021-09-30 00:00:00-04:00,1
intu,2021-10-31 00:00:00-04:00,1
intu,2021-11-30 00:00:00-05:00,2
intu,2021-12-31 00:00:00-05:00,2
intu,2022-01-31 00:00:00-05:00,2
intu,2022-02-28 00:00:00-05:00,2
intu,2022-03-31 00:00:00-04:00,2
intu,2022-04-30 00:00:00-04:00,2
intu,2022-05-31 00:00:00-04:00,2
intu,2022-06-30 00:00:00-04:00,2
intu,2022-07-31 00:00:00-04:00,1
intu,2022-08-31 00:00:00-04:00,1
intu,2022-09-30 00:00:00-04:00,2
intu,2022-10-31 00:00:00-04:00,2
intu,2022-11-30 00:00:00-05:00,2
intu,2022-12-31 00:00:00-05:00,2
intu,2023-01-31 00:00:00-05:00,1
intu,2023-02-28 00:00:00-05:00,2
intu,2023-03-31 00:00:00-04:00,2
intu,2023-04-30 00:00:00-04:00,1
intu,2023-05-31 00:00:00-04:00,2
intu,2023-06-30 00:00:00-04:00,2
meta,2018-06-30 00:00:00-04:00,20
meta,2018-07-31 00:00:00-04:00,31
meta,2018-08-31 00:00:00-04:00,24
meta,2018-09-30 00:00:00-04:00,26
meta,2018-10-31 00:00:00-04:00,27
meta,2018-11-30 00:00:00-05:00,25
meta,2018-12-31 00:00:00-05:00,29
meta,2019-01-31 00:00:00-05:00,25
meta,2019-02-28 00:00:00-05:00,16
meta,2019-03-31 00:00:00-04:00,18
meta,2019-04-30 00:00:00-04:00,18
meta,2019-05-31 00:00:00-04:00,13
meta,2019-06-30 00:00:00-04:00,21
meta,2019-07-31 00:00:00-04:00,16
meta,2019-08-31 00:00:00-04:00,13
meta,2019-09-30 00:00:00-04:00,13
meta,2019-10-31 00:00:00-04:00,14
meta,2019-11-30 00:00:00-05:00,13
meta,2019-12-31 00:00:00-05:00,13
meta,2020-01-31 00:00:00-05:00,17
meta,2020-02-29 00:00:00-05:00,17
meta,2020-03-31 00:00:00-04:00,30
meta,2020-04-30 00:00:00-04:00,26
meta,2020-05-31 00:00:00-04:00,25
meta,2020-06-30 00:00:00-04:00,25
meta,2020-07-31 00:00:00-04:00,24
meta,2020-08-31 00:00:00-04:00,27
meta,2020-09-30 00:00:00-04:00,24
meta,2020-10-31 00:00:00-04:00,21
meta,2020-11-30 00:00:00-05:00,18
meta,2020-12-31 00:00:00-05:00,17
meta,2021-01-31 00:00:00-05:00,24
meta,2021-02-28 00:00:00-05:00,17
meta,2021-03-31 00:00:00-04:00,22
meta,2021-04-30 00:00:00-04:00,20
meta,2021-05-31 00:00:00-04:00,18
meta,2021-06-30 00:00:00-04:00,16
meta,2021-07-31 00:00:00-04:00,16
meta,2021-08-31 00:00:00-04:00,10
meta,2021-09-30 00:00:00-04:00,16
meta,2021-10-31 00:00:00-04:00,28
meta,2021-11-30 00:00:00-05:00,21
meta,2021-12-31 00:00:00-05:00,20
meta,2022-01-31 00:00:00-05:00,21
meta,2022-02-28 00:00:00-05:00,59
meta,2022-03-31 00:00:00-04:00,32
meta,2022-04-30 00:00:00-04:00,34
meta,2022-05-31 00:00:00-04:00,32
meta,2022-06-30 00:00:00-04:00,33
meta,2022-07-31 00:00:00-04:00,29
meta,2022-08-31 00:00:00-04:00,24
meta,2022-09-30 00:00:00-04:00,30
meta,2022-10-31 00:00:00-04:00,53
meta,2022-11-30 00:00:00-05:00,51
meta,2022-12-31 00:00:00-05:00,31
meta,2023-01-31 00:00:00-05:00,27
meta,2023-02-28 00:00:00-05:00,41
meta,2023-03-31 00:00:00-04:00,30
meta,2023-04-30 00:00:00-04:00,24
meta,2023-05-31 00:00:00-04:00,22
meta,2023-06-30 00:00:00-04:00,20
msft,2018-06-30 00:00:00-04:00,32
msft,2018-07-31 00:00:00-04:00,27
msft,2018-08-31 00:00:00-04:00,20
msft,2018-09-30 00:00:00-04:00,25
msft,2018-10-31 00:00:00-04:00,40
msft,2018-11-30 00:00:00-05:00,34
msft,2018-12-31 00:00:00-05:00,50
msft,2019-01-31 00:00:00-05:00,34
msft,2019-02-28 00:00:00-05:00,25
msft,2019-03-31 00:00:00-04:00,28
msft,2019-04-30 00:00:00-04:00,21
msft,2019-05-31 00:00:00-04:00,25
msft,2019-06-30 00:00:00-04:00,25
msft,2019-07-31 00:00:00-04:00,22
msft,2019-08-31 00:00:00-04:00,27
msft,2019-09-30 00:00:00-04:00,24
msft,2019-10-31 00:00:00-04:00,24
msft,2019-11-30 00:00:00-05:00,20
msft,2019-12-31 00:00:00-05:00,21
msft,2020-01-31 00:00:00-05:00,27
msft,2020-02-29 00:00:00-05:00,47
msft,2020-03-31 00:00:00-04:00,73
msft,2020-04-30 00:00:00-04:00,47
msft,2020-05-31 00:00:00-04:00,34
msft,2020-06-30 00:00:00-04:00,35
msft,2020-07-31 00:00:00-04:00,35
msft,2020-08-31 00:00:00-04:00,33
msft,2020-09-30 00:00:00-04:00,37
msft,2020-10-31 00:00:00-04:00,29
msft,2020-11-30 00:00:00-05:00,29
msft,2020-12-31 00:00:00-05:00,27
msft,2021-01-31 00:00:00-05:00,34
msft,2021-02-28 00:00:00-05:00,26
msft,2021-03-31 00:00:00-04:00,32
msft,2021-04-30 00:00:00-04:00,27
msft,2021-05-31 00:00:00-04:00,25
msft,2021-06-30 00:00:00-04:00,23
msft,2021-07-31 00:00:00-04:00,25
msft,2021-08-31 00:00:00-04:00,20
msft,2021-09-30 00:00:00-04:00,24
msft,2021-10-31 00:00:00-04:00,25
msft,2021-11-30 00:00:00-05:00,24
msft,2021-12-31 00:00:00-05:00,28
msft,2022-01-31 00:00:00-05:00,47
msft,2022-02-28 00:00:00-05:00,37
msft,2022-03-31 00:00:00-04:00,32
msft,2022-04-30 00:00:00-04:00,31
msft,2022-05-31 00:00:00-04:00,35
msft,2022-06-30 00:00:00-04:00,30
msft,2022-07-31 00:00:00-04:00,27
msft,2022-08-31 00:00:00-04:00,21
msft,2022-09-30 00:00:00-04:00,27
msft,2022-10-31 00:00:00-04:00,32
msft,2022-11-30 00:00:00-05:00,29
msft,2022-12-31 00:00:00-05:00,28
msft,2023-01-31 00:00:00-05:00,33
msft,2023-02-28 00:00:00-05:00,32
msft,2023-03-31 00:00:00-04:00,33
msft,2023-04-30 00:00:00-04:00,29
msft,2023-05-31 00:00:00-04:00,27
msft,2023-06-30 00:00:00-04:00,25
now,2018-06-30 00:00:00-04:00,2
now,2018-07-31 00:00:00-04:00,2
now,2018-08-31 00:00:00-04:00,1
now,2018-09-30 00:00:00-04:00,2
now,2018-10-31 00:00:00-04:00,3
now,2018-11-30 00:00:00-05:00,2
now,2018-12-31 00:00:00-05:00,2
now,2019-01-31 00:00:00-05:00,2
now,2019-02-28 00:00:00-05:00,2
now,2019-03-31 00:00:00-04:00,2
now,2019-04-30 00:00:00-04:00,2
now,2019-05-31 00:00:00-04:00,2
now,2019-06-30 00:00:00-04:00,2
now,2019-07-31 00:00:00-04:00,2
now,2019-08-31 00:00:00-04:00,2
now,2019-09-30 00:00:00-04:00,2
now,2019-10-31 00:00:00-04:00,3
now,2019-11-30 00:00:00-05:00,4
now,2019-12-31 00:00:00-05:00,2
now,2020-01-31 00:00:00-05:00,2
now,2020-02-29 00:00:00-05:00,2
now,2020-03-31 00:00:00-04:00,3
now,2020-04-30 00:00:00-04:00,3
now,2020-05-31 00:00:00-04:00,2
now,2020-06-30 00:00:00-04:00,2
now,2020-07-31 00:00:00-04:00,2
now,2020-08-31 00:00:00-04:00,2
now,2020-09-30 00:00:00-04:00,1
now,2020-10-31 00:00:00-04:00,1
now,2020-11-30 00:00:00-05:00,1
now,2020-12-31 00:00:00-05:00,1
now,2021-01-31 00:00:00-05:00,2
now,2021-02-28 00:00:00-05:00,1
now,2021-03-31 00:00:00-04:00,2
now,2021-04-30 00:00:00-04:00,2
now,2021-05-31 00:00:00-04:00,2
now,2021-06-30 00:00:00-04:00,1
now,2021-07-31 00:00:00-04:00,1
now,2021-08-31 00:00:00-04:00,1
now,2021-09-30 00:00:00-04:00,1
now,2021-10-31 00:00:00-04:00,1
now,2021-11-30 00:00:00-05:00,1
now,2021-12-31 00:00:00-05:00,1
now,2022-01-31 00:00:00-05:00,3
now,2022-02-28 00:00:00-05:00,1
now,2022-03-31 00:00:00-04:00,2
now,2022-04-30 00:00:00-04:00,2
now,2022-05-31 00:00:00-04:00,2
now,2022-06-30 00:00:00-04:00,1
now,2022-07-31 00:00:00-04:00,2
now,2022-08-31 00:00:00-04:00,1
now,2022-09-30 00:00:00-04:00,2
now,2022-10-31 00:00:00-04:00,2
now,2022-11-30 00:00:00-05:00,2
now,2022-12-31 00:00:00-05:00,1
now,2023-01-31 00:00:00-05:00,2
now,2023-02-28 00:00:00-05:00,2
now,2023-03-31 00:00:00-04:00,1
now,2023-04-30 00:00:00-04:00,2
now,2023-05-31 00:00:00-04:00,2
now,2023-06-30 00:00:00-04:00,1
nvda,2018-06-30 00:00:00-04:00,44
nvda,2018-07-31 00:00:00-04:00,30
nvda,2018-08-31 00:00:00-04:00,47
nvda,2018-09-30 00:00:00-04:00,33
nvda,2018-10-31 00:00:00-04:00,56
nvda,2018-11-30 00:00:00-05:00,77
nvda,2018-12-31 00:00:00-05:00,66
nvda,2019-01-31 00:00:00-05:00,80
nvda,2019-02-28 00:00:00-05:00,60
nvda,2019-03-31 00:00:00-04:00,57
nvda,2019-04-30 00:00:00-04:00,45
nvda,2019-05-31 00:00:00-04:00,51
nvda,2019-06-30 00:00:00-04:00,41
nvda,2019-07-31 00:00:00-04:00,38
nvda,2019-08-31 00:00:00-04:00,43
nvda,2019-09-30 00:00:00-04:00,32
nvda,2019-10-31 00:00:00-04:00,33
nvda,2019-11-30 00:00:00-05:00,37
nvda,2019-12-31 00:00:00-05:00,31
nvda,2020-01-31 00:00:00-05:00,29
nvda,2020-02-29 00:00:00-05:00,62
nvda,2020-03-31 00:00:00-04:00,72
nvda,2020-04-30 00:00:00-04:00,54
nvda,2020-05-31 00:00:00-04:00,63
nvda,2020-06-30 00:00:00-04:00,44
nvda,2020-07-31 00:00:00-04:00,37
nvda,2020-08-31 00:00:00-04:00,46
nvda,2020-09-30 00:00:00-04:00,76
nvda,2020-10-31 00:00:00-04:00,36
nvda,2020-11-30 00:00:00-05:00,38
nvda,2020-12-31 00:00:00-05:00,23
nvda,2021-01-31 00:00:00-05:00,32
nvda,2021-02-28 00:00:00-05:00,35
nvda,2021-03-31 00:00:00-04:00,33
nvda,2021-04-30 00:00:00-04:00,32
nvda,2021-05-31 00:00:00-04:00,35
nvda,2021-06-30 00:00:00-04:00,47
nvda,2021-07-31 00:00:00-04:00,37
nvda,2021-08-31 00:00:00-04:00,29
nvda,2021-09-30 00:00:00-04:00,24
nvda,2021-10-31 00:00:00-04:00,24
nvda,2021-11-30 00:00:00-05:00,51
nvda,2021-12-31 00:00:00-05:00,50
nvda,2022-01-31 00:00:00-05:00,53
nvda,2022-02-28 00:00:00-05:00,56
nvda,2022-03-31 00:00:00-04:00,51
nvda,2022-04-30 00:00:00-04:00,56
nvda,2022-05-31 00:00:00-04:00,66
nvda,2022-06-30 00:00:00-04:00,50
nvda,2022-07-31 00:00:00-04:00,53
nvda,2022-08-31 00:00:00-04:00,52
nvda,2022-09-30 00:00:00-04:00,63
nvda,2022-10-31 00:00:00-04:00,60
nvda,2022-11-30 00:00:00-05:00,50
nvda,2022-12-31 00:00:00-05:00,43
nvda,2023-01-31 00:00:00-05:00,47
nvda,2023-02-28 00:00:00-05:00,55
nvda,2023-03-31 00:00:00-04:00,49
nvda,2023-04-30 00:00:00-04:00,39
nvda,2023-05-31 00:00:00-04:00,53
nvda,2023-06-30 00:00:00-04:00,47
orcl,2018-06-30 00:00:00-04:00,29
orcl,2018-07-31 00:00:00-04:00,20
orcl,2018-08-31 00:00:00-04:00,14
orcl,2018-09-30 00:00:00-04:00,22
orcl,2018-10-31 00:00:00-04:00,19
orcl,2018-11-30 00:00:00-05:00,18
orcl,2018-12-31 00:00:00-05:00,28
orcl,2019-01-31 00:00:00-05:00,15
orcl,2019-02-28 00:00:00-05:00,14
orcl,2019-03-31 00:00:00-04:00,18
orcl,2019-04-30 00:00:00-04:00,9
orcl,2019-05-31 00:00:00-04:00,11
orcl,2019-06-30 00:00:00-04:00,21
orcl,2019-07-31 00:00:00-04:00,11
orcl,2019-08-31 00:00:00-04:00,10
orcl,2019-09-30 00:00:00-04:00,17
orcl,2019-10-31 00:00:00-04:00,11
orcl,2019-11-30 00:00:00-05:00,8
orcl,2019-12-31 00:00:00-05:00,13
orcl,2020-01-31 00:00:00-05:00,10
orcl,2020-02-29 00:00:00-05:00,10
orcl,2020-03-31 00:00:00-04:00,23
orcl,2020-04-30 00:00:00-04:00,12
orcl,2020-05-31 00:00:00-04:00,11
orcl,2020-06-30 00:00:00-04:00,15
orcl,2020-07-31 00:00:00-04:00,12
orcl,2020-08-31 00:00:00-04:00,10
orcl,2020-09-30 00:00:00-04:00,20
orcl,2020-10-31 00:00:00-04:00,10
orcl,2020-11-30 00:00:00-05:00,9
orcl,2020-12-31 00:00:00-05:00,13
orcl,2021-01-31 00:00:00-05:00,9
orcl,2021-02-28 00:00:00-05:00,11
orcl,2021-03-31 00:00:00-04:00,17
orcl,2021-04-30 00:00:00-04:00,13
orcl,2021-05-31 00:00:00-04:00,11
orcl,2021-06-30 00:00:00-04:00,13
orcl,2021-07-31 00:00:00-04:00,13
orcl,2021-08-31 00:00:00-04:00,7
orcl,2021-09-30 00:00:00-04:00,14
orcl,2021-10-31 00:00:00-04:00,8
orcl,2021-11-30 00:00:00-05:00,7
orcl,2021-12-31 00:00:00-05:00,12
orcl,2022-01-31 00:00:00-05:00,10
orcl,2022-02-28 00:00:00-05:00,8
orcl,2022-03-31 00:00:00-04:00,11
orcl,2022-04-30 00:00:00-04:00,7
orcl,2022-05-31 00:00:00-04:00,8
orcl,2022-06-30 00:00:00-04:00,10
orcl,2022-07-31 00:00:00-04:00,6
orcl,2022-08-31 00:00:00-04:00,5
orcl,2022-09-30 00:00:00-04:00,11
orcl,2022-10-31 00:00:00-04:00,10
orcl,2022-11-30 00:00:00-05:00,7
orcl,2022-12-31 00:00:00-05:00,8
orcl,2023-01-31 00:00:00-05:00,7
orcl,2023-02-28 00:00:00-05:00,6
orcl,2023-03-31 00:00:00-04:00,8
orcl,2023-04-30 00:00:00-04:00,7
orcl,2023-05-31 00:00:00-04:00,8
orcl,2023-06-30 00:00:00-04:00,16
pypl,2018-06-30 00:00:00-04:00,8
pypl,2018-07-31 00:00:00-04:00,8
pypl,2018-08-31 00:00:00-04:00,6
pypl,2018-09-30 00:00:00-04:00,8
